community 0
order,index,name,u_value,percetage(%)
1,108,109,0.026655053424,2.6655053424
2,115,116,0.0262672785857,2.62672785857
3,96,97,0.0259737956887,2.59737956887
4,109,110,0.0258074851471,2.58074851471
5,116,117,0.0257995221392,2.57995221392
6,103,104,0.0257711906938,2.57711906938
7,119,120,0.0257003770357,2.57003770357
8,121,122,0.0256928537622,2.56928537622
9,122,123,0.0256413421829,2.56413421829
10,112,113,0.025578881727,2.5578881727
11,118,119,0.0254630396703,2.54630396703
12,104,105,0.025320809497,2.5320809497
13,110,111,0.0252565366583,2.52565366583
14,107,108,0.0251233474355,2.51233474355
15,106,107,0.0251027986007,2.51027986007
16,126,127,0.0249790076436,2.49790076436
17,123,124,0.0249020173682,2.49020173682
18,125,126,0.0248202756087,2.48202756087
19,111,112,0.0247440176417,2.47440176417
20,97,98,0.0246412050533,2.46412050533
21,102,103,0.0246327200975,2.46327200975
22,124,125,0.0243744097075,2.43744097075
23,120,121,0.0234918965124,2.34918965124
24,101,102,0.0231017129045,2.31017129045
25,86,87,0.02289354248,2.289354248
26,60,61,0.0221080079896,2.21080079896
27,28,29,0.019364767247,1.9364767247
28,54,55,0.0192521404543,1.92521404543
29,82,83,0.0190006103786,1.90006103786
30,98,99,0.0185710950618,1.85710950618
31,36,37,0.0151132744109,1.51132744109
32,114,115,0.0138747121701,1.38747121701
33,89,90,0.0132930406918,1.32930406918
34,105,106,0.0130390817113,1.30390817113
35,127,128,0.0121156177807,1.21156177807
36,113,114,0.00732663952516,0.732663952516
37,117,118,0.00710713365632,0.710713365632
38,100,101,0.0069750465376,0.69750465376
39,37,38,0.00620219562347,0.620219562347
40,9,10,0.0061020758302,0.61020758302
41,27,28,0.00578469336869,0.578469336869
42,39,40,0.00543268855563,0.543268855563
43,24,25,0.00435921393657,0.435921393657
44,57,58,0.00428060675835,0.428060675835
45,73,74,0.00414472585652,0.414472585652
46,1,2,0.00409758701083,0.409758701083
47,43,44,0.00405491377191,0.405491377191
48,30,31,0.00397089506199,0.397089506199
49,92,93,0.00395970642509,0.395970642509
50,74,75,0.00384876065834,0.384876065834
51,12,13,0.00377105209177,0.377105209177
52,46,47,0.00373647774998,0.373647774998
53,11,12,0.00362439618799,0.362439618799
54,56,57,0.00361023913219,0.361023913219
55,25,26,0.00358987465712,0.358987465712
56,90,91,0.00340749759072,0.340749759072
57,79,80,0.003188379231,0.3188379231
58,48,49,0.00316733441042,0.316733441042
59,5,6,0.00312037730486,0.312037730486
60,45,46,0.00306143043045,0.306143043045
61,99,100,0.00303752425886,0.303752425886
62,8,9,0.00302222551972,0.302222551972
63,47,48,0.00295184415268,0.295184415268
64,77,78,0.00289109433218,0.289109433218
65,3,4,0.00284184853305,0.284184853305
66,63,64,0.00283020937754,0.283020937754
67,83,84,0.00282128657369,0.282128657369
68,21,22,0.0027945667391,0.27945667391
69,22,23,0.00270470336099,0.270470336099
70,13,14,0.00270250691257,0.270250691257
71,18,19,0.0026605605979,0.26605605979
72,19,20,0.00261966197976,0.261966197976
73,31,32,0.00261370927021,0.261370927021
74,67,68,0.00242108549726,0.242108549726
75,42,43,0.00236120944362,0.236120944362
76,64,65,0.00231609588851,0.231609588851
77,68,69,0.00226468262757,0.226468262757
78,38,39,0.00222849582224,0.222849582224
79,4,5,0.00222349760539,0.222349760539
80,15,16,0.00222346030208,0.222346030208
81,95,96,0.00206736062775,0.206736062775
82,87,88,0.002064303845,0.2064303845
83,23,24,0.00204656348998,0.204656348998
84,20,21,0.00200358104124,0.200358104124
85,62,63,0.00197312540826,0.197312540826
86,50,51,0.00191275872229,0.191275872229
87,6,7,0.00182991638563,0.182991638563
88,14,15,0.00180036808447,0.180036808447
89,84,85,0.00179104158802,0.179104158802
90,76,77,0.00173729650601,0.173729650601
91,58,59,0.00172650032235,0.172650032235
92,10,11,0.00170194159527,0.170194159527
93,40,41,0.00160974990936,0.160974990936
94,93,94,0.00140224550527,0.140224550527
95,85,86,0.0013679897165,0.13679897165
96,49,50,0.00130315365543,0.130315365543
97,51,52,0.00123333758613,0.123333758613
98,80,81,0.00122256299215,0.122256299215
99,75,76,0.00117604524127,0.117604524127
100,2,3,0.00112485868302,0.112485868302
101,52,53,0.00097448338407,0.097448338407
102,26,27,0.000963150449969,0.0963150449969
103,17,18,0.000926653067417,0.0926653067417
104,94,95,0.000920015711208,0.0920015711208
105,16,17,0.000844196951562,0.0844196951562
106,0,1,0.000843778991623,0.0843778991623
107,29,30,0.000817048567969,0.0817048567969
108,33,34,0.000789819636696,0.0789819636696
109,61,62,0.000704697714813,0.0704697714813
110,55,56,0.000693063928805,0.0693063928805
111,69,70,0.000244343160445,0.0244343160445
112,32,33,0.000243031937707,0.0243031937707
113,78,79,1.16493706672e-05,0.00116493706672
114,44,45,5.80601519002e-06,0.000580601519002
115,88,89,1.33887400655e-06,0.000133887400655
116,71,72,2.74688680136e-07,2.74688680136e-05
117,7,8,2.26659121524e-07,2.26659121524e-05
118,53,54,2.0649673034e-08,2.0649673034e-06
119,70,71,1.57289243018e-08,1.57289243018e-06
120,35,36,6.71878401219e-09,6.71878401219e-07
121,72,73,8.60601849526e-10,8.60601849526e-08
122,81,82,6.31643885058e-10,6.31643885058e-08
123,65,66,7.51474394166e-11,7.51474394166e-09
124,41,42,1.12582312451e-13,1.12582312451e-11
125,66,67,6.64263014228e-14,6.64263014228e-12
126,34,35,1.32701389642e-14,1.32701389642e-12
127,59,60,5.73386184718e-21,5.73386184718e-19
128,91,92,5.49267023042e-21,5.49267023042e-19
community 1
order,index,name,u_value,percetage(%)
1,32,33,0.0277226677777,2.77226677777
2,33,34,0.0272972226422,2.72972226422
3,34,35,0.0268201184946,2.68201184946
4,50,51,0.0267978017021,2.67978017021
5,55,56,0.0267616933777,2.67616933777
6,38,39,0.026615855625,2.6615855625
7,37,38,0.0265331220331,2.65331220331
8,47,48,0.0265226235413,2.65226235413
9,59,60,0.026488132743,2.6488132743
10,41,42,0.0264836989397,2.64836989397
11,42,43,0.0263216996132,2.63216996132
12,39,40,0.0262453614622,2.62453614622
13,56,57,0.0261772918797,2.61772918797
14,44,45,0.0261000128287,2.61000128287
15,49,50,0.0260316522802,2.60316522802
16,57,58,0.0259008698256,2.59008698256
17,52,53,0.0256512878918,2.56512878918
18,35,36,0.0255616352058,2.55616352058
19,43,44,0.0254030208667,2.54030208667
20,53,54,0.0248734003473,2.48734003473
21,45,46,0.0247698397601,2.47698397601
22,48,49,0.0246791136406,2.46791136406
23,73,74,0.0242600883229,2.42600883229
24,63,64,0.0242493197688,2.42493197688
25,62,63,0.0241719839725,2.41719839725
26,40,41,0.0238476461976,2.38476461976
27,100,101,0.0227966830883,2.27966830883
28,11,12,0.0196501194581,1.96501194581
29,74,75,0.01933588949,1.933588949
30,84,85,0.0153037497812,1.53037497812
31,61,62,0.0141909165505,1.41909165505
32,19,20,0.0138168458531,1.38168458531
33,114,115,0.013119304512,1.3119304512
34,1,2,0.00966447123966,0.966447123966
35,36,37,0.00930669537145,0.930669537145
36,54,55,0.00924733215599,0.924733215599
37,60,61,0.00918712255768,0.918712255768
38,51,52,0.00748797376442,0.748797376442
39,98,99,0.00724739278932,0.724739278932
40,99,100,0.00623827036629,0.623827036629
41,0,1,0.00545847012761,0.545847012761
42,119,120,0.00534599900098,0.534599900098
43,12,13,0.00496451615142,0.496451615142
44,7,8,0.00456210814135,0.456210814135
45,58,59,0.00447664843919,0.447664843919
46,94,95,0.00374102568001,0.374102568001
47,127,128,0.00371272911522,0.371272911522
48,110,111,0.00364008016848,0.364008016848
49,81,82,0.00353050167359,0.353050167359
50,4,5,0.00340322085845,0.340322085845
51,26,27,0.00337067869714,0.337067869714
52,75,76,0.00329000135686,0.329000135686
53,17,18,0.00309228864578,0.309228864578
54,80,81,0.00290342858963,0.290342858963
55,31,32,0.0028915616898,0.28915616898
56,65,66,0.0028416826459,0.28416826459
57,107,108,0.00282929980838,0.282929980838
58,64,65,0.00280887075035,0.280887075035
59,120,121,0.00277393978027,0.277393978027
60,78,79,0.00265559114922,0.265559114922
61,71,72,0.00264760140191,0.264760140191
62,123,124,0.00263501819347,0.263501819347
63,29,30,0.00261278070704,0.261278070704
64,25,26,0.00261224089688,0.261224089688
65,46,47,0.00257304775278,0.257304775278
66,18,19,0.00247660181093,0.247660181093
67,121,122,0.0024288679674,0.24288679674
68,88,89,0.00215316358571,0.215316358571
69,118,119,0.0021307712831,0.21307712831
70,16,17,0.00206163398589,0.206163398589
71,30,31,0.00204854516807,0.204854516807
72,28,29,0.0019275689795,0.19275689795
73,76,77,0.00187169300565,0.187169300565
74,85,86,0.0018430097103,0.18430097103
75,22,23,0.00180889050002,0.180889050002
76,23,24,0.00176914095789,0.176914095789
77,21,22,0.00174986570231,0.174986570231
78,72,73,0.00174539897906,0.174539897906
79,8,9,0.00173562902612,0.173562902612
80,93,94,0.00170015786104,0.170015786104
81,108,109,0.00164581242986,0.164581242986
82,109,110,0.00164054531492,0.164054531492
83,89,90,0.00163933211599,0.163933211599
84,87,88,0.00156210932911,0.156210932911
85,77,78,0.00151077563314,0.151077563314
86,115,116,0.00150790901574,0.150790901574
87,91,92,0.00146556662608,0.146556662608
88,68,69,0.00146340438753,0.146340438753
89,126,127,0.00145437120211,0.145437120211
90,117,118,0.00144651693053,0.144651693053
91,5,6,0.00141957639269,0.141957639269
92,6,7,0.00133605318291,0.133605318291
93,67,68,0.00133116148771,0.133116148771
94,101,102,0.00128282652702,0.128282652702
95,122,123,0.00127365079339,0.127365079339
96,2,3,0.00125959358789,0.125959358789
97,106,107,0.00111116062175,0.111116062175
98,70,71,0.00105041229134,0.105041229134
99,69,70,0.00104980920679,0.104980920679
100,86,87,0.00100491455287,0.100491455287
101,13,14,0.000924026594166,0.0924026594166
102,14,15,0.000896245298823,0.0896245298823
103,97,98,0.000745001673227,0.0745001673227
104,83,84,0.000730734202634,0.0730734202634
105,82,83,0.000728189472543,0.0728189472543
106,111,112,0.000711511242273,0.0711511242273
107,79,80,0.000688043674789,0.0688043674789
108,92,93,0.000679814558468,0.0679814558468
109,96,97,0.000672825525538,0.0672825525538
110,102,103,0.000602358073955,0.0602358073955
111,95,96,0.000597496976192,0.0597496976192
112,10,11,0.000344544728098,0.0344544728098
113,104,105,0.000240927452558,0.0240927452558
114,125,126,0.000158730633106,0.0158730633106
115,116,117,3.51760085052e-05,0.00351760085052
116,66,67,3.46220428472e-05,0.00346220428472
117,112,113,2.75794618273e-05,0.00275794618273
118,105,106,1.37088353502e-05,0.00137088353502
119,103,104,8.70352082776e-06,0.000870352082776
