community 0
order,index,name,u_value,percetage(%)
1,24,25,0.0279410758548,2.79410758548
2,32,33,0.027600404032,2.7600404032
3,5,6,0.0271988154483,2.71988154483
4,23,24,0.0267442279353,2.67442279353
5,1,2,0.0267131720017,2.67131720017
6,51,52,0.0267130342356,2.67130342356
7,99,100,0.0266818269441,2.66818269441
8,102,103,0.026557450201,2.6557450201
9,14,15,0.0265444256488,2.65444256488
10,3,4,0.0264233460652,2.64233460652
11,25,26,0.0263158372759,2.63158372759
12,58,59,0.0262846515253,2.62846515253
13,8,9,0.0262537566176,2.62537566176
14,15,16,0.0261142709272,2.61142709272
15,67,68,0.025596516398,2.5596516398
16,40,41,0.0252879292056,2.52879292056
17,27,28,0.0249892836113,2.49892836113
18,20,21,0.0249058142114,2.49058142114
19,29,30,0.0248657061361,2.48657061361
20,21,22,0.0247608256537,2.47608256537
21,47,48,0.0247398652964,2.47398652964
22,16,17,0.0242953426598,2.42953426598
23,44,45,0.0234909467638,2.34909467638
24,82,83,0.022964356405,2.2964356405
25,36,37,0.0226440985337,2.26440985337
26,9,10,0.0215856649141,2.15856649141
27,57,58,0.020698953828,2.0698953828
28,22,23,0.0199188326569,1.99188326569
29,26,27,0.0195476675668,1.95476675668
30,104,105,0.0165547532208,1.65547532208
31,10,11,0.0147030414677,1.47030414677
32,50,51,0.0136956434953,1.36956434953
33,0,1,0.0126396909211,1.26396909211
34,13,14,0.012520935142,1.2520935142
35,54,55,0.0104642527394,1.04642527394
36,4,5,0.00792535135979,0.792535135979
37,71,72,0.00625468267063,0.625468267063
38,84,85,0.0059365243736,0.59365243736
39,6,7,0.00572828005893,0.572828005893
40,110,111,0.00559996139669,0.559996139669
41,101,102,0.0051499222423,0.51499222423
42,59,60,0.00498177078939,0.498177078939
43,85,86,0.00474627367081,0.474627367081
44,2,3,0.00471193306075,0.471193306075
45,108,109,0.00413625643255,0.413625643255
46,93,94,0.00381154217944,0.381154217944
47,97,98,0.00333449629029,0.333449629029
48,28,29,0.00324896592201,0.324896592201
49,11,12,0.0031863101945,0.31863101945
50,49,50,0.00314895916716,0.314895916716
51,72,73,0.00312145515211,0.312145515211
52,46,47,0.00309425986921,0.309425986921
53,91,92,0.00302660905886,0.302660905886
54,124,125,0.00302485136979,0.302485136979
55,89,90,0.00292388683927,0.292388683927
56,83,84,0.00286076192201,0.286076192201
57,65,66,0.00273777969086,0.273777969086
58,69,70,0.00269183494524,0.269183494524
59,87,88,0.00267360609241,0.267360609241
60,122,123,0.00263244347109,0.263244347109
61,60,61,0.00261967286853,0.261967286853
62,34,35,0.00261025026311,0.261025026311
63,95,96,0.00259011999087,0.259011999087
64,73,74,0.00258467950868,0.258467950868
65,92,93,0.00250149103581,0.250149103581
66,7,8,0.0024996392816,0.24996392816
67,109,110,0.0024815115227,0.24815115227
68,118,119,0.00245148137782,0.245148137782
69,94,95,0.00245045485486,0.245045485486
70,75,76,0.0024286588903,0.24286588903
71,126,127,0.00238799829836,0.238799829836
72,106,107,0.00230256200747,0.230256200747
73,100,101,0.00228538675047,0.228538675047
74,123,124,0.0022358746129,0.22358746129
75,41,42,0.00223437229112,0.223437229112
76,107,108,0.00221308555256,0.221308555256
77,86,87,0.00219315866956,0.219315866956
78,56,57,0.00217634360368,0.217634360368
79,38,39,0.00217122522034,0.217122522034
80,37,38,0.00213754933761,0.213754933761
81,18,19,0.0020977429672,0.20977429672
82,90,91,0.00208886777198,0.208886777198
83,111,112,0.00208338587703,0.208338587703
84,80,81,0.00202395393023,0.202395393023
85,112,113,0.00182594612234,0.182594612234
86,115,116,0.00180685063573,0.180685063573
87,121,122,0.00175458573481,0.175458573481
88,98,99,0.00169124408177,0.169124408177
89,120,121,0.00167132934608,0.167132934608
90,48,49,0.00166763912151,0.166763912151
91,39,40,0.00162661585302,0.162661585302
92,64,65,0.0016039291367,0.16039291367
93,125,126,0.00158287404866,0.158287404866
94,35,36,0.00157202527609,0.157202527609
